ATM,Date,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost,Predicted_Withdrawal
3,2007-08-29,0.0,76483.687,0,0,0.0,32936.13090514666
3,2007-08-30,0.0,41222.803,0,0,0.0,35260.88435517492
3,2007-08-31,0.0,18694.725,0,0,0.0,22528.0783191761
3,2007-09-01,0.0,17819.57,0,0,0.0,875.1547285113484
3,2007-09-02,0.0,0.0,0,0,0.0,17819.570082248705
4,2007-08-27,552443.08,474689.66,1,0,5524.4308,77753.42395879302
4,2007-08-28,0.0,362304.9,0,0,0.0,112384.75578592658
4,2007-08-29,0.0,249512.74,0,0,0.0,112792.16636740071
4,2007-08-30,0.0,155732.75,0,0,0.0,93779.99237671758
4,2007-08-31,0.0,95122.914,0,0,0.0,60609.83126510954
4,2007-09-01,0.0,62155.601,0,0,0.0,32967.313839383
4,2007-09-02,0.0,0.0,0,0,0.0,62155.60051974318
5,2007-08-27,289494.8,230437.23,1,0,2894.948,59057.56624726972
5,2007-08-28,0.0,164108.39,0,0,0.0,66328.8414036228
5,2007-08-29,0.0,114677.19,0,0,0.0,49431.20063265686
5,2007-08-30,0.0,68595.245,0,0,0.0,46081.94526903794
5,2007-08-31,0.0,33240.74,0,0,0.0,35354.50488865533
5,2007-09-01,0.0,26069.211,0,0,0.0,7171.528989466089
5,2007-09-02,0.0,0.0,0,0,0.0,26069.21121630407
1,2007-09-03,184587.14,143737.41,1,0,1845.8714000000002,40849.732973727085
1,2007-09-04,0.0,113070.02,0,0,0.0,30667.392086095955
1,2007-09-05,0.0,81339.723,0,0,0.0,31730.293110396968
1,2007-09-06,0.0,44566.516,0,0,0.0,36773.2069755912
1,2007-09-07,0.0,3653.3487,0,0,0.0,40913.16735866394
1,2007-09-08,0.0,3416.8529,0,0,0.0,236.49577649396088
1,2007-09-09,0.0,0.0,0,0,0.0,3416.852909239373
2,2007-09-03,461913.77,414910.59,1,0,4619.1377,47003.18018593934
2,2007-09-04,0.0,343986.49,0,0,0.0,70924.10006181482
2,2007-09-05,0.0,264539.6,0,0,0.0,79446.88385615224
2,2007-09-06,0.0,168962.2,0,0,0.0,95577.408861587
2,2007-09-07,0.0,96122.565,0,0,0.0,72839.63053955721
2,2007-09-08,0.0,46673.171,0,0,0.0,49449.39443493282
2,2007-09-09,0.0,0.0,0,0,0.0,46673.17082033624
3,2007-09-03,181446.31,175874.48,1,0,1814.4631,5571.832559079441
3,2007-09-04,0.0,151497.51,0,0,0.0,24376.967028379982
3,2007-09-05,0.0,120085.65,0,0,0.0,31411.860391584825
3,2007-09-06,0.0,78250.055,0,0,0.0,41835.59775456629
3,2007-09-07,0.0,38054.294,0,0,0.0,40195.76122681045
3,2007-09-08,0.0,20843.779,0,0,0.0,17210.514485095584
3,2007-09-09,0.0,0.0,0,0,0.0,20843.77945213093
4,2007-09-03,472712.98,464201.54,1,0,4727.1298,8511.44121124316
4,2007-09-04,0.0,395858.28,0,0,0.0,68343.26615925113
4,2007-09-05,0.0,305788.25,0,0,0.0,90070.02176160511
4,2007-09-06,0.0,189436.48,0,0,0.0,116351.77820586028
4,2007-09-07,0.0,93121.276,0,0,0.0,96315.20046209384
4,2007-09-08,0.0,49966.248,0,0,0.0,43155.02725782485
4,2007-09-09,0.0,0.0,0,0,0.0,49966.24826862992
5,2007-09-03,324923.97,301891.44,1,0,3249.2396999999996,23032.52656701124
5,2007-09-04,0.0,245318.98,0,0,0.0,56572.463246515545
5,2007-09-05,0.0,186954.46,0,0,0.0,58364.52142970235
5,2007-09-06,0.0,119013.14,0,0,0.0,67941.32114366221
5,2007-09-07,0.0,60166.004,0,0,0.0,58847.13245745548
5,2007-09-08,0.0,33064.9,0,0,0.0,27101.103465456563
5,2007-09-09,0.0,0.0,0,0,0.0,33064.90010116142
1,2007-09-10,444518.85,422761.26,1,0,4445.1885,21757.58676855963
1,2007-09-11,0.0,357275.36,0,0,0.0,65485.90255059359
1,2007-09-12,0.0,287006.47,0,0,0.0,70268.88119107182
1,2007-09-13,0.0,211544.41,0,0,0.0,75462.06517515195
1,2007-09-14,0.0,128274.09,0,0,0.0,83270.31696209335
1,2007-09-15,0.0,77260.919,0,0,0.0,51013.17351688811
1,2007-09-16,0.0,0.0,0,0,0.0,77260.91905288862
2,2007-09-10,334052.19,291439.58,1,0,3340.5219,42612.60343933117
2,2007-09-11,0.0,234432.05,0,0,0.0,57007.53295741648
2,2007-09-12,0.0,182075.67,0,0,0.0,52356.38121881745
2,2007-09-13,0.0,121734.84,0,0,0.0,60340.82733868207
2,2007-09-14,0.0,61514.581,0,0,0.0,60220.25944461447
2,2007-09-15,0.0,33368.195,0,0,0.0,28146.38593912685
2,2007-09-16,0.0,0.0,0,0,0.0,33368.194936752014
3,2007-09-10,94561.018,76902.293,1,0,945.61018,17658.725530314878
3,2007-09-11,0.0,57834.005,0,0,0.0,19068.28783326408
3,2007-09-12,0.0,44003.767,0,0,0.0,13830.237632670996
3,2007-09-13,0.0,25989.214,0,0,0.0,18014.55322172957
3,2007-09-14,0.0,6430.7376,0,0,0.0,19558.476391150383
3,2007-09-15,0.0,8276.4392,0,0,0.0,-1845.7016160270575
3,2007-09-16,0.0,0.0,0,0,0.0,8276.439244815185
4,2007-09-10,235258.73,209543.14,1,0,2352.5873,25715.59022739336
4,2007-09-11,0.0,166738.48,0,0,0.0,42804.65740601448
4,2007-09-12,0.0,142785.88,0,0,0.0,23952.60796511575
4,2007-09-13,0.0,91555.849,0,0,0.0,51230.02738542625
4,2007-09-14,0.0,40908.549,0,0,0.0,50647.30027575167
4,2007-09-15,0.0,30284.097,0,0,0.0,10624.45239032994
4,2007-09-16,0.0,0.0,0,0,0.0,30284.09656667705
5,2007-09-10,182405.45,156557.0,1,0,1824.0545000000002,25848.444306419173
5,2007-09-11,0.0,116909.98,0,0,0.0,39647.02373309621
5,2007-09-12,0.0,86891.927,0,0,0.0,30018.053932761588
5,2007-09-13,0.0,50199.224,0,0,0.0,36692.70224047102
5,2007-09-14,0.0,20401.613,0,0,0.0,29797.611272486043
5,2007-09-15,0.0,18400.525,0,0,0.0,2001.0878573995212
5,2007-09-16,0.0,0.0,0,0,0.0,18400.52514220714
1,2007-09-17,847471.42,791128.47,1,0,8474.7142,56342.95064194252
1,2007-09-18,0.0,700198.13,0,0,0.0,90930.33198867227
1,2007-09-19,0.0,581216.05,0,0,0.0,118982.082004704
1,2007-09-20,0.0,446617.17,0,0,0.0,134598.88664345577
1,2007-09-21,0.0,294215.26,0,0,0.0,152401.90706572615
1,2007-09-22,0.0,145145.92,0,0,0.0,149069.3417317716
1,2007-09-23,0.0,0.0,0,0,0.0,145145.91670094867
2,2007-09-17,576754.0,540729.19,1,0,5767.54,36024.81158092349
2,2007-09-18,0.0,470372.41,0,0,0.0,70356.77443819442
2,2007-09-19,0.0,384546.11,0,0,0.0,85826.30207608716
2,2007-09-20,0.0,285156.19,0,0,0.0,99389.91864059075
2,2007-09-21,0.0,179155.18,0,0,0.0,106001.00914164555
2,2007-09-22,0.0,84093.483,0,0,0.0,95061.70180875305
2,2007-09-23,0.0,0.0,0,0,0.0,84093.48256058998
3,2007-09-17,367675.23,349165.77,1,0,3676.7523,18509.457138668917
3,2007-09-18,0.0,298546.57,0,0,0.0,50619.19820983519
3,2007-09-19,0.0,252837.58,0,0,0.0,45708.99205264944
3,2007-09-20,0.0,193741.68,0,0,0.0,59095.89933780291
3,2007-09-21,0.0,123053.03,0,0,0.0,70688.65249757987
3,2007-09-22,0.0,53425.655,0,0,0.0,69627.37425990627
3,2007-09-23,0.0,0.0,0,0,0.0,53425.65463301155
4,2007-09-17,1053779.1,1005552.5,1,0,10537.791000000001,48226.52270869204
4,2007-09-18,0.0,883741.75,0,0,0.0,121810.77921660162
4,2007-09-19,0.0,728806.69,0,0,0.0,154935.061014736
4,2007-09-20,0.0,543968.05,0,0,0.0,184838.6485119919
4,2007-09-21,0.0,322975.44,0,0,0.0,220992.6016506344
4,2007-09-22,0.0,138350.38,0,0,0.0,184625.06473293316
4,2007-09-23,0.0,0.0,0,0,0.0,138350.3787305084
5,2007-09-17,365502.32,348888.42,1,0,3655.0232,16613.896216932495
5,2007-09-18,0.0,307853.65,0,0,0.0,41034.7670267057
5,2007-09-19,0.0,257123.8,0,0,0.0,50729.85758188715
5,2007-09-20,0.0,188430.54,0,0,0.0,68693.26085514233
5,2007-09-21,0.0,115403.94,0,0,0.0,73026.60079012495
5,2007-09-22,0.0,59710.993,0,0,0.0,55692.94258511212
5,2007-09-23,0.0,0.0,0,0,0.0,59710.99273207165
1,2007-09-24,1073048.5,946124.84,1,0,10730.485,126923.67674251372
1,2007-09-25,0.0,791183.69,0,0,0.0,154941.15272879577
1,2007-09-26,0.0,591095.58,0,0,0.0,200088.11073173943
1,2007-09-27,0.0,385982.86,0,0,0.0,205112.7212222755
1,2007-09-28,0.0,227998.45,0,0,0.0,157984.4056747335
1,2007-09-29,0.0,114509.13,0,0,0.0,113489.3207962244
1,2007-09-30,0.0,0.0,0,0,0.0,114509.13371268036
2,2007-09-24,615255.04,551446.0,1,0,6152.5504,63809.04131141789
2,2007-09-25,0.0,458551.0,0,0,0.0,92895.0038355937
2,2007-09-26,0.0,339241.93,0,0,0.0,119309.06424279296
2,2007-09-27,0.0,221563.28,0,0,0.0,117678.64689971993
2,2007-09-28,0.0,118786.01,0,0,0.0,102777.27042455546
2,2007-09-29,0.0,61896.896,0,0,0.0,56889.11814780768
2,2007-09-30,0.0,0.0,0,0,0.0,61896.89613920132
3,2007-09-24,378071.27,337479.68,1,0,3780.7127,40591.588038219874
3,2007-09-25,0.0,260808.6,0,0,0.0,76671.08436310309
3,2007-09-26,0.0,183938.53,0,0,0.0,76870.06914162383
3,2007-09-27,0.0,107030.07,0,0,0.0,76908.46264621729
3,2007-09-28,0.0,63500.07,0,0,0.0,43529.99657006976
3,2007-09-29,0.0,36498.441,0,0,0.0,27001.629828766803
3,2007-09-30,0.0,0.0,0,0,0.0,36498.44053047669
4,2007-09-24,830715.17,716941.09,1,0,8307.1517,113774.08500118526
4,2007-09-25,0.0,577996.33,0,0,0.0,138944.7607536249
4,2007-09-26,0.0,423559.61,0,0,0.0,154436.71472853504
4,2007-09-27,0.0,263612.88,0,0,0.0,159946.72998826727
4,2007-09-28,0.0,148974.7,0,0,0.0,114638.178645278
4,2007-09-29,0.0,74560.735,0,0,0.0,74413.96679891847
4,2007-09-30,0.0,0.0,0,0,0.0,74560.73515397616
5,2007-09-24,475101.56,413190.09,1,0,4751.0156,61911.46931347885
5,2007-09-25,0.0,331732.51,0,0,0.0,81457.58120437697
5,2007-09-26,0.0,237015.03,0,0,0.0,94717.48036080934
5,2007-09-27,0.0,137161.03,0,0,0.0,99853.99511777249
5,2007-09-28,0.0,71761.937,0,0,0.0,65399.097321631925
5,2007-09-29,0.0,39902.891,0,0,0.0,31859.0462477174
5,2007-09-30,0.0,0.0,0,0,0.0,39902.890561242944
1,2007-10-01,1047782.7,942281.66,1,0,10477.827,105501.03939077622
1,2007-10-02,0.0,814946.51,0,0,0.0,127335.15059761151
1,2007-10-03,0.0,664408.61,0,0,0.0,150537.90606844996
1,2007-10-04,0.0,496767.24,0,0,0.0,167641.3645035227
1,2007-10-05,0.0,312345.2,0,0,0.0,184422.040086615
1,2007-10-06,0.0,150335.98,0,0,0.0,162009.2213347832
1,2007-10-07,0.0,0.0,0,0,0.0,150335.97991108318
2,2007-10-01,584544.15,521061.54,1,0,5845.4415,63482.61195451618
2,2007-10-02,0.0,440907.79,0,0,0.0,80153.75420095766
2,2007-10-03,0.0,354601.32,0,0,0.0,86306.4631279838
2,2007-10-04,0.0,261739.57,0,0,0.0,92861.754021191
2,2007-10-05,0.0,154804.22,0,0,0.0,106935.35146147232
2,2007-10-06,0.0,73234.86,0,0,0.0,81569.35899256439
2,2007-10-07,0.0,0.0,0,0,0.0,73234.8603241697
3,2007-10-01,180564.39,159842.6,1,0,1805.6439000000003,20721.78462849112
3,2007-10-02,0.0,141545.89,0,0,0.0,18296.714688273
3,2007-10-03,0.0,132704.92,0,0,0.0,8840.970664387722
3,2007-10-04,0.0,102735.16,0,0,0.0,29969.75160558163
3,2007-10-05,0.0,61267.002,0,0,0.0,41468.16160820362
3,2007-10-06,0.0,26186.988,0,0,0.0,35080.01413665127
3,2007-10-07,0.0,0.0,0,0,0.0,26186.98796493499
4,2007-10-01,468393.41,413830.95,1,0,4683.9340999999995,54562.45890796245
4,2007-10-02,0.0,349578.35,0,0,0.0,64252.60806538626
4,2007-10-03,0.0,300543.31,0,0,0.0,49035.03732431012
4,2007-10-04,0.0,235800.62,0,0,0.0,64742.687364128
4,2007-10-05,0.0,131684.09,0,0,0.0,104116.52777656024
4,2007-10-06,0.0,54554.992,0,0,0.0,77129.10250123421
4,2007-10-07,0.0,0.0,0,0,0.0,54554.991694212935
5,2007-10-01,364528.33,328883.34,1,0,3645.2833,35644.98660491814
5,2007-10-02,0.0,287061.92,0,0,0.0,41821.418178985376
5,2007-10-03,0.0,244014.42,0,0,0.0,43047.497735609744
5,2007-10-04,0.0,184759.19,0,0,0.0,59255.23019193631
5,2007-10-05,0.0,110594.37,0,0,0.0,74164.82155094903
5,2007-10-06,0.0,50065.195,0,0,0.0,60529.17810600116
5,2007-10-07,0.0,0.0,0,0,0.0,50065.1945864275
1,2007-10-08,694399.8,555355.1,1,0,6943.9980000000005,139044.70803737524
1,2007-10-09,0.0,427578.34,0,0,0.0,127776.7517139124
1,2007-10-10,0.0,305479.11,0,0,0.0,122099.23051246062
1,2007-10-11,0.0,189292.53,0,0,0.0,116186.57929776656
1,2007-10-12,0.0,89439.156,0,0,0.0,99853.37878473656
1,2007-10-13,0.0,44750.717,0,0,0.0,44688.43808076662
1,2007-10-14,0.0,0.0,0,0,0.0,44750.71742392775
2,2007-10-08,410415.52,347984.6,1,0,4104.1552,62430.925214264695
2,2007-10-09,0.0,269223.01,0,0,0.0,78761.58379137302
2,2007-10-10,0.0,185593.94,0,0,0.0,83629.0786587706
2,2007-10-11,0.0,109663.1,0,0,0.0,75930.83905917777
2,2007-10-12,0.0,41388.951,0,0,0.0,68274.14450993882
2,2007-10-13,0.0,23644.018,0,0,0.0,17744.93357870553
2,2007-10-14,0.0,0.0,0,0,0.0,23644.01791378796
3,2007-10-08,131246.03,107236.21,1,0,1312.4603,24009.81463846742
3,2007-10-09,0.0,75767.876,0,0,0.0,31468.335189197063
3,2007-10-10,0.0,45603.772,0,0,0.0,30164.104271290515
3,2007-10-11,0.0,19822.399,0,0,0.0,25781.37257164519
3,2007-10-12,0.0,3443.3428,0,0,0.0,16379.056432223784
3,2007-10-13,0.0,7526.2615,0,0,0.0,-4082.918716933186
3,2007-10-14,0.0,0.0,0,0,0.0,7526.261539416213
4,2007-10-08,339789.26,286346.27,1,0,3397.8926,53442.98553354709
4,2007-10-09,0.0,220116.59,0,0,0.0,66229.67848123015
4,2007-10-10,0.0,145145.43,0,0,0.0,74971.15897040057
4,2007-10-11,0.0,73096.159,0,0,0.0,72049.27399467364
4,2007-10-12,0.0,22243.569,0,0,0.0,50852.58969177918
4,2007-10-13,0.0,12061.688,0,0,0.0,10181.88128190016
4,2007-10-14,0.0,0.0,0,0,0.0,12061.688136597892
5,2007-10-08,265612.67,214628.34,1,0,2656.1267,50984.32864978427
5,2007-10-09,0.0,153060.28,0,0,0.0,61568.05915860967
5,2007-10-10,0.0,96721.163,0,0,0.0,56339.11407537588
5,2007-10-11,0.0,49418.53,0,0,0.0,47302.632805701054
5,2007-10-12,0.0,17972.895,0,0,0.0,31445.635065213937
5,2007-10-13,0.0,15583.039,0,0,0.0,2389.8559266366283
5,2007-10-14,0.0,0.0,0,0,0.0,15583.03946922025
1,2007-10-15,688757.14,637517.2,1,0,6887.571400000001,51239.94064668863
1,2007-10-16,0.0,565552.95,0,0,0.0,71964.25830517102
1,2007-10-17,0.0,479047.59,0,0,0.0,86505.359824991
1,2007-10-18,0.0,351644.03,0,0,0.0,127403.555937483
1,2007-10-19,0.0,226680.52,0,0,0.0,124963.5088191829
1,2007-10-20,0.0,128663.59,0,0,0.0,98016.92766312492
1,2007-10-21,0.0,0.0,0,0,0.0,128663.59279091214
2,2007-10-15,457415.63,422483.04,1,0,4574.156300000001,34932.58597498489
2,2007-10-16,0.0,372653.81,0,0,0.0,49829.229664557046
2,2007-10-17,0.0,313926.91,0,0,0.0,58726.909627849534
2,2007-10-18,0.0,233977.22,0,0,0.0,79949.68928223361
2,2007-10-19,0.0,141108.83,0,0,0.0,92868.3873296977
2,2007-10-20,0.0,73498.939,0,0,0.0,67609.88991311302
2,2007-10-21,0.0,0.0,0,0,0.0,73498.93864451577
3,2007-10-15,226068.38,214517.54,1,0,2260.6838000000002,11550.84905115422
3,2007-10-16,0.0,199543.76,0,0,0.0,14973.773564442548
3,2007-10-17,0.0,175959.46,0,0,0.0,23584.306178954816
3,2007-10-18,0.0,132623.44,0,0,0.0,43336.01655786121
3,2007-10-19,0.0,80625.614,0,0,0.0,51997.825401376256
3,2007-10-20,0.0,41318.995,0,0,0.0,39306.61943674677
3,2007-10-21,0.0,0.0,0,0,0.0,41318.99459149161
4,2007-10-15,847306.41,823134.89,1,0,8473.0641,24171.51638460518
4,2007-10-16,0.0,782074.43,0,0,0.0,41060.46501180834
4,2007-10-17,0.0,706478.2,0,0,0.0,75596.22675305586
4,2007-10-18,0.0,552184.41,0,0,0.0,154293.78800719834
4,2007-10-19,0.0,344888.08,0,0,0.0,207296.32760460992
4,2007-10-20,0.0,154474.56,0,0,0.0,190413.5240706531
4,2007-10-21,0.0,0.0,0,0,0.0,154474.55901619172
5,2007-10-15,259555.19,243465.99,1,0,2595.5519,16089.19523690181
5,2007-10-16,0.0,218696.98,0,0,0.0,24769.01346401912
5,2007-10-17,0.0,188379.19,0,0,0.0,30317.786805656688
5,2007-10-18,0.0,140038.75,0,0,0.0,48340.442901710725
5,2007-10-19,0.0,82956.76,0,0,0.0,57081.98741870258
5,2007-10-20,0.0,45982.391,0,0,0.0,36974.368837188966
5,2007-10-21,0.0,0.0,0,0,0.0,45982.39092921959
1,2007-10-22,1088310.2,971574.14,1,0,10883.101999999999,116736.105925503
1,2007-10-23,0.0,819339.52,0,0,0.0,152234.6198611181
1,2007-10-24,0.0,667128.01,0,0,0.0,152211.50925074398
1,2007-10-25,0.0,501404.55,0,0,0.0,165723.45912105642
1,2007-10-26,0.0,304203.77,0,0,0.0,197200.78247303044
1,2007-10-27,0.0,144253.15,0,0,0.0,159950.6132236966
1,2007-10-28,0.0,0.0,0,0,0.0,144253.15258289047
2,2007-10-22,732044.06,654572.77,1,0,7320.440600000001,77471.29126319716
2,2007-10-23,0.0,549545.64,0,0,0.0,105027.1350695481
2,2007-10-24,0.0,430221.28,0,0,0.0,119324.3602436159
2,2007-10-25,0.0,304964.78,0,0,0.0,125256.49847195618
2,2007-10-26,0.0,176979.13,0,0,0.0,127985.645015759
2,2007-10-27,0.0,78189.462,0,0,0.0,98789.67069008813
2,2007-10-28,0.0,0.0,0,0,0.0,78189.46163670997
3,2007-10-22,435549.0,386649.28,1,0,4355.49,48899.71896597606
3,2007-10-23,0.0,305299.71,0,0,0.0,81349.572860933
3,2007-10-24,0.0,252350.05,0,0,0.0,52949.656034583095
3,2007-10-25,0.0,190669.44,0,0,0.0,61680.61089899401
3,2007-10-26,0.0,110186.49,0,0,0.0,80482.95433243786
3,2007-10-27,0.0,44625.618,0,0,0.0,65560.86786927043
3,2007-10-28,0.0,0.0,0,0,0.0,44625.618356258
4,2007-10-22,1176165.8,1040944.3,1,0,11761.658000000001,135221.48719263237
4,2007-10-23,0.0,835334.1,0,0,0.0,205610.2377447832
4,2007-10-24,0.0,656954.82,0,0,0.0,178379.280063355
4,2007-10-25,0.0,471224.8,0,0,0.0,185730.0212100804
4,2007-10-26,0.0,286860.95,0,0,0.0,184363.8511550008
4,2007-10-27,0.0,130086.41,0,0,0.0,156774.53832117337
4,2007-10-28,0.0,0.0,0,0,0.0,130086.40887874414
5,2007-10-22,510044.72,449297.22,1,0,5100.4472,60747.49404752296
5,2007-10-23,0.0,370545.93,0,0,0.0,78751.28762422953
5,2007-10-24,0.0,291165.0,0,0,0.0,79380.93734352772
5,2007-10-25,0.0,203948.13,0,0,0.0,87216.86515803798
5,2007-10-26,0.0,109683.36,0,0,0.0,94264.77380105434
5,2007-10-27,0.0,46654.487,0,0,0.0,63028.87165399789
5,2007-10-28,0.0,0.0,0,0,0.0,46654.48654490899
1,2007-10-29,796269.92,692464.12,1,0,7962.699200000001,103805.80217630244
1,2007-10-30,0.0,582369.98,0,0,0.0,110094.14116573204
1,2007-10-31,0.0,467118.75,0,0,0.0,115251.22064516463
1,2007-11-01,0.0,371441.7,0,0,0.0,95677.05584550247
1,2007-11-02,0.0,258065.17,0,0,0.0,113376.52445148837
1,2007-11-03,0.0,139114.39,0,0,0.0,118950.78725061864
1,2007-11-04,0.0,0.0,0,0,0.0,139114.3871147395
2,2007-10-29,465331.33,406794.77,1,0,4653.313300000001,58536.55424562295
2,2007-10-30,0.0,345129.2,0,0,0.0,61665.56850003155
2,2007-10-31,0.0,269836.85,0,0,0.0,75292.35123551404
2,2007-11-01,0.0,193377.3,0,0,0.0,76459.55115525574
2,2007-11-02,0.0,110090.41,0,0,0.0,83286.89187388323
2,2007-11-03,0.0,54106.937,0,0,0.0,55983.47364907581
2,2007-11-04,0.0,0.0,0,0,0.0,54106.93650273868
3,2007-10-29,157269.86,138472.28,1,0,1572.6986,18797.575289389453
3,2007-10-30,0.0,104103.27,0,0,0.0,34369.0133462769
3,2007-10-31,0.0,65924.453,0,0,0.0,38178.81431454373
3,2007-11-01,0.0,42245.396,0,0,0.0,23679.0571137161
3,2007-11-02,0.0,26931.651,0,0,0.0,15313.744629031182
3,2007-11-03,0.0,20612.221,0,0,0.0,6319.429975379524
3,2007-11-04,0.0,0.0,0,0,0.0,20612.2212351108
4,2007-10-29,444237.99,379095.11,1,0,4442.3799,65142.87833949232
4,2007-10-30,0.0,307755.45,0,0,0.0,71339.66276274387
4,2007-10-31,0.0,218741.86,0,0,0.0,89013.58972911171
4,2007-11-01,0.0,158369.65,0,0,0.0,60372.21158493378
4,2007-11-02,0.0,104492.82,0,0,0.0,53876.82731803664
4,2007-11-03,0.0,64365.169,0,0,0.0,40127.6487346224
4,2007-11-04,0.0,0.0,0,0,0.0,64365.169356587576
5,2007-10-29,245815.02,208738.48,1,0,2458.1502,37076.536527845776
5,2007-10-30,0.0,169215.53,0,0,0.0,39522.95233354809
5,2007-10-31,0.0,130708.27,0,0,0.0,38507.25657908578
5,2007-11-01,0.0,98449.51,0,0,0.0,32258.76198091128
5,2007-11-02,0.0,61842.154,0,0,0.0,36607.3560872014
5,2007-11-03,0.0,36377.8,0,0,0.0,25464.35428530044
5,2007-11-04,0.0,0.0,0,0,0.0,36377.79990472338
1,2007-11-05,880410.86,749909.69,1,0,8804.1086,130501.17356040582
1,2007-11-06,0.0,582395.12,0,0,0.0,167514.56205690204
1,2007-11-07,0.0,428699.5,0,0,0.0,153695.62881209838
1,2007-11-08,0.0,275793.42,0,0,0.0,152906.07603216195
1,2007-11-09,0.0,146291.24,0,0,0.0,129502.1808881409
1,2007-11-10,0.0,71236.178,0,0,0.0,75055.05967656353
1,2007-11-11,0.0,0.0,0,0,0.0,71236.17842069293
2,2007-11-05,526521.18,468404.18,1,0,5265.211800000001,58117.00097869576
2,2007-11-06,0.0,374844.92,0,0,0.0,93559.26071185104
2,2007-11-07,0.0,286864.0,0,0,0.0,87980.91697005043
2,2007-11-08,0.0,185823.11,0,0,0.0,101040.89439839555
2,2007-11-09,0.0,94028.243,0,0,0.0,91794.86403648504
2,2007-11-10,0.0,47764.762,0,0,0.0,46263.48051325573
2,2007-11-11,0.0,0.0,0,0,0.0,47764.762030312006
3,2007-11-05,219870.94,193834.03,1,0,2198.7094,26036.90327144179
3,2007-11-06,0.0,145402.28,0,0,0.0,48431.75409611777
3,2007-11-07,0.0,110569.34,0,0,0.0,34832.93953098093
3,2007-11-08,0.0,72661.819,0,0,0.0,37907.5219719742
3,2007-11-09,0.0,33171.781,0,0,0.0,39490.03814977697
3,2007-11-10,0.0,21639.281,0,0,0.0,11532.500365006425
3,2007-11-11,0.0,0.0,0,0,0.0,21639.28050282687
4,2007-11-05,394621.57,344968.43,1,0,3946.2157,49653.13216868096
4,2007-11-06,0.0,289101.13,0,0,0.0,55867.30067517869
4,2007-11-07,0.0,211668.9,0,0,0.0,77432.23576283823
4,2007-11-08,0.0,126853.5,0,0,0.0,84815.39965177451
4,2007-11-09,0.0,46383.159,0,0,0.0,80470.33901912307
4,2007-11-10,0.0,30173.668,0,0,0.0,16209.491030775578
4,2007-11-11,0.0,0.0,0,0,0.0,30173.66812508593
5,2007-11-05,361717.89,316322.0,1,0,3617.1789000000003,45395.89133573952
5,2007-11-06,0.0,237945.03,0,0,0.0,78376.96672486681
5,2007-11-07,0.0,172681.73,0,0,0.0,65263.301336290766
5,2007-11-08,0.0,104306.66,0,0,0.0,68375.07095083036
5,2007-11-09,0.0,52601.309,0,0,0.0,51705.350485365685
5,2007-11-10,0.0,31220.522,0,0,0.0,21380.787244552856
5,2007-11-11,0.0,0.0,0,0,0.0,31220.52190907466
1,2007-11-12,552094.28,499399.93,1,0,5520.942800000001,52694.3445196952
1,2007-11-13,0.0,425909.42,0,0,0.0,73490.51342363012
1,2007-11-14,0.0,360855.41,0,0,0.0,65054.0148700533
1,2007-11-15,0.0,287550.93,0,0,0.0,73304.47442550334
1,2007-11-16,0.0,190363.85,0,0,0.0,97187.07951699628
1,2007-11-17,0.0,102554.53,0,0,0.0,87809.32298797951
1,2007-11-18,0.0,0.0,0,0,0.0,102554.52932296388
2,2007-11-12,391329.82,345875.84,1,0,3913.2982,45453.98054941933
2,2007-11-13,0.0,288258.1,0,0,0.0,57617.73372210896
2,2007-11-14,0.0,229955.88,0,0,0.0,58302.22028210149
2,2007-11-15,0.0,165028.54,0,0,0.0,64927.34617023899
2,2007-11-16,0.0,93001.643,0,0,0.0,72026.8920506697
2,2007-11-17,0.0,48106.642,0,0,0.0,44895.0011060054
2,2007-11-18,0.0,0.0,0,0,0.0,48106.64188990032
3,2007-11-12,126544.17,121697.42,1,0,1265.4417,4846.749208119676
3,2007-11-13,0.0,105730.19,0,0,0.0,15967.22520283785
3,2007-11-14,0.0,90453.063,0,0,0.0,15277.13025365834
3,2007-11-15,0.0,73192.982,0,0,0.0,17260.08108329006
3,2007-11-16,0.0,44347.779,0,0,0.0,28845.202726119984
3,2007-11-17,0.0,29445.393,0,0,0.0,14902.385833457982
3,2007-11-18,0.0,0.0,0,0,0.0,29445.39307776284
4,2007-11-12,377905.84,345490.72,1,0,3779.0584000000003,32415.12072634168
4,2007-11-13,0.0,303851.74,0,0,0.0,41638.98114208
4,2007-11-14,0.0,266556.63,0,0,0.0,37295.10724803075
4,2007-11-15,0.0,214503.97,0,0,0.0,52052.66278367947
4,2007-11-16,0.0,130855.05,0,0,0.0,83648.92344935508
4,2007-11-17,0.0,67062.875,0,0,0.0,63792.17154033998
4,2007-11-18,0.0,0.0,0,0,0.0,67062.87499664308
5,2007-11-12,184528.75,168257.4,1,0,1845.2875000000001,16271.352826005332
5,2007-11-13,0.0,140519.73,0,0,0.0,27737.663297767267
5,2007-11-14,0.0,113665.06,0,0,0.0,26854.673009302034
5,2007-11-15,0.0,80666.439,0,0,0.0,32998.62246933833
5,2007-11-16,0.0,46399.715,0,0,0.0,34266.72397122304
5,2007-11-17,0.0,33755.195,0,0,0.0,12644.5205100713
5,2007-11-18,0.0,0.0,0,0,0.0,33755.194620948416
1,2007-11-19,1107004.5,1014010.6,1,0,11070.045,92993.93216392648
