Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
LinearRegression,Z0386002,2006-09-16,15376.94030654624,0.0,24587.154,0,0,0.0
LinearRegression,Z0386002,2006-09-17,24587.153880408314,0.0,0.0,0,0,0.0
LinearRegression,Z0646002,2006-09-11,109839.04901712251,690677.47,580838.42,1,0,6906.7747
LinearRegression,Z0646002,2006-09-12,89351.18517309042,0.0,491487.24,0,0,0.0
LinearRegression,Z0646002,2006-09-13,168678.49787087223,0.0,322808.74,0,0,0.0
LinearRegression,Z0646002,2006-09-14,110740.49889842689,0.0,212068.24,0,0,0.0
LinearRegression,Z0646002,2006-09-15,131711.1483163191,0.0,80357.091,0,0,0.0
LinearRegression,Z0646002,2006-09-16,42993.07538491687,0.0,37364.015,0,0,0.0
LinearRegression,Z0646002,2006-09-17,37364.01518266679,0.0,0.0,0,0,0.0
LinearRegression,Z1031001,2006-09-11,79212.02506204088,590713.97,511501.95,1,0,5907.1397
LinearRegression,Z1031001,2006-09-12,144987.4144628356,0.0,366514.53,0,0,0.0
LinearRegression,Z1031001,2006-09-13,244091.8492055944,0.0,122422.69,0,0,0.0
LinearRegression,Z1031001,2006-09-14,67008.83838906494,0.0,55413.847,0,0,0.0
LinearRegression,Z1031001,2006-09-15,31779.02501439029,0.0,23634.822,0,0,0.0
LinearRegression,Z1031001,2006-09-16,14439.021437712008,0.0,9195.8009,0,0,0.0
LinearRegression,Z1031001,2006-09-17,9195.800857873304,0.0,0.0,0,0,0.0
LinearRegression,Z1524001,2006-09-11,61651.54365037155,461132.3,399480.76,1,0,4611.323
LinearRegression,Z1524001,2006-09-12,62227.88668050419,0.0,337252.87,0,0,0.0
LinearRegression,Z1524001,2006-09-13,82549.48148873486,0.0,254703.39,0,0,0.0
LinearRegression,Z1524001,2006-09-14,94043.33874402485,0.0,160660.05,0,0,0.0
LinearRegression,Z1524001,2006-09-15,74576.13916958967,0.0,86083.909,0,0,0.0
LinearRegression,Z1524001,2006-09-16,69110.86114051024,0.0,16973.048,0,0,0.0
LinearRegression,Z1524001,2006-09-17,16973.04829827418,0.0,0.0,0,0,0.0
LinearRegression,Z0276001,2006-09-18,57290.19653692709,221718.72,164428.52,1,0,2217.1872
LinearRegression,Z0276001,2006-09-19,50059.18478310655,0.0,114369.34,0,0,0.0
