"ATM_ID,""ATM_NUMBER"",""DATE"",""ATM_WITHDRWLS"",""ATM_WITHDRWLS_SCALED"",""DAY_OF_WEEK"",""DAY_IN_MONTH"",""MONTH"",""YEAR"",""ATM_WITHDRWLS_1WEEKAGO"",""ATM_WITHDRWLS_2WEEKAGO"",""AVG_ATM_WITHDRW_PREVMONTH"",""FIRSTWORKDAY"",""LASTWORKDAY"",""IsSaturday"",""IsSunday"",""HOLIDAY"""
"Z1031001,""3"",""04/10/2006"",""27210"",""0.08"",""4"",""4"",""10"",""2006"",""15730"",""49280"",""28415.645"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""04/10/2006"",""61280"",""0.18"",""4"",""4"",""10"",""2006"",""74175"",""174310"",""85903.226"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""04/10/2006"",""43080"",""0.13"",""4"",""4"",""10"",""2006"",""42335"",""28820"",""47812.097"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""03/10/2006"",""131050"",""0.38"",""3"",""3"",""10"",""2006"",""262430"",""150910"",""122656.774"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""03/10/2006"",""74555"",""0.22"",""3"",""3"",""10"",""2006"",""151505"",""91090"",""62384.839"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""03/10/2006"",""19800"",""0.06"",""3"",""3"",""10"",""2006"",""72080"",""51730"",""28557.258"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""03/10/2006"",""47110"",""0.14"",""3"",""3"",""10"",""2006"",""224160"",""145490"",""86456.129"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""03/10/2006"",""49860"",""0.15"",""3"",""3"",""10"",""2006"",""126550"",""47745"",""48420"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""02/10/2006"",""102380"",""0.3"",""2"",""2"",""10"",""2006"",""241650"",""156955"",""123337.742"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""02/10/2006"",""51700"",""0.15"",""2"",""2"",""10"",""2006"",""127975"",""124585"",""62722.581"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""02/10/2006"",""18450"",""0.05"",""2"",""2"",""10"",""2006"",""82400"",""54540"",""28901.774"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""02/10/2006"",""57860"",""0.17"",""2"",""2"",""10"",""2006"",""201845"",""123950"",""86933.387"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""02/10/2006"",""77490"",""0.23"",""2"",""2"",""10"",""2006"",""119205"",""65345"",""48640.484"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""01/10/2006"",""70130"",""0.21"",""1"",""1"",""10"",""2006"",""85240"",""103275"",""123379.355"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""01/10/2006"",""33070"",""0.1"",""1"",""1"",""10"",""2006"",""0"",""33790"",""62887.742"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""01/10/2006"",""5420"",""0.02"",""1"",""1"",""10"",""2006"",""15040"",""15770"",""29966.935"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""01/10/2006"",""46200"",""0.14"",""1"",""1"",""10"",""2006"",""59865"",""67250"",""88266.774"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""01/10/2006"",""4745"",""0.01"",""1"",""1"",""10"",""2006"",""14410"",""10770"",""49025.806"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""30/09/2006"",""53765"",""0.16"",""7"",""30"",""9"",""2006"",""149470"",""94740"",""120830.968"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""30/09/2006"",""28230"",""0.08"",""7"",""30"",""9"",""2006"",""70"",""36120"",""62064.355"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""30/09/2006"",""7120"",""0.02"",""7"",""30"",""9"",""2006"",""38250"",""13850"",""29299.516"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""30/09/2006"",""39365"",""0.12"",""7"",""30"",""9"",""2006"",""159565"",""89255"",""87054.355"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""30/09/2006"",""7205"",""0.02"",""7"",""30"",""9"",""2006"",""34365"",""10900"",""48682.742"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""29/09/2006"",""56675"",""0.17"",""6"",""29"",""9"",""2006"",""294670"",""81315"",""117743.548"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""29/09/2006"",""37690"",""0.11"",""6"",""29"",""9"",""2006"",""93625"",""44590"",""59128.387"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""29/09/2006"",""8680"",""0.03"",""6"",""29"",""9"",""2006"",""76500"",""12250"",""28489.194"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""29/09/2006"",""24145"",""0.07"",""6"",""29"",""9"",""2006"",""214930"",""33990"",""85808.387"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""29/09/2006"",""8380"",""0.02"",""6"",""29"",""9"",""2006"",""107035"",""8805"",""48186.29"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""28/09/2006"",""78810"",""0.23"",""5"",""28"",""9"",""2006"",""260295"",""31445"",""117460"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""28/09/2006"",""38280"",""0.11"",""5"",""28"",""9"",""2006"",""114265"",""25870"",""59273.71"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""28/09/2006"",""16290"",""0.05"",""5"",""28"",""9"",""2006"",""71580"",""6000"",""27610.161"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""28/09/2006"",""42385"",""0.12"",""5"",""28"",""9"",""2006"",""229180"",""21445"",""84494.032"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""28/09/2006"",""22870"",""0.07"",""5"",""28"",""9"",""2006"",""91685"",""9720"",""49277.903"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""27/09/2006"",""93695"",""0.27"",""4"",""27"",""9"",""2006"",""113705"",""42945"",""122060"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""27/09/2006"",""62050"",""0.18"",""4"",""27"",""9"",""2006"",""96335"",""29880"",""59747.742"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""27/09/2006"",""15730"",""0.05"",""4"",""27"",""9"",""2006"",""49280"",""7530"",""27727.258"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""27/09/2006"",""74175"",""0.22"",""4"",""27"",""9"",""2006"",""174310"",""28285"",""84686.29"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""27/09/2006"",""42335"",""0.12"",""4"",""27"",""9"",""2006"",""28820"",""11340"",""51738.548"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""26/09/2006"",""262430"",""0.77"",""3"",""26"",""9"",""2006"",""150910"",""56990"",""119307.742"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""26/09/2006"",""151505"",""0.44"",""3"",""26"",""9"",""2006"",""91090"",""53120"",""59578.871"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""26/09/2006"",""72080"",""0.21"",""3"",""26"",""9"",""2006"",""51730"",""6210"",""28097.581"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""26/09/2006"",""224160"",""0.66"",""3"",""26"",""9"",""2006"",""145490"",""14515"",""84251.129"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""26/09/2006"",""126550"",""0.37"",""3"",""26"",""9"",""2006"",""47745"",""6705"",""54123.548"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""25/09/2006"",""241650"",""0.71"",""2"",""25"",""9"",""2006"",""156955"",""62050"",""113810.806"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""25/09/2006"",""127975"",""0.37"",""2"",""25"",""9"",""2006"",""124585"",""44350"",""58708.387"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""25/09/2006"",""82400"",""0.24"",""2"",""25"",""9"",""2006"",""54540"",""8040"",""28708.71"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""25/09/2006"",""201845"",""0.59"",""2"",""25"",""9"",""2006"",""123950"",""22775"",""84295.323"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""25/09/2006"",""119205"",""0.35"",""2"",""25"",""9"",""2006"",""65345"",""15185"",""53901.774"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""24/09/2006"",""85240"",""0.25"",""1"",""24"",""9"",""2006"",""103275"",""20590"",""113080.323"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""24/09/2006"",""0"",""0"",""1"",""24"",""9"",""2006"",""33790"",""20180"",""58649.677"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""24/09/2006"",""15040"",""0.04"",""1"",""24"",""9"",""2006"",""15770"",""1970"",""28976.129"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""24/09/2006"",""59865"",""0.18"",""1"",""24"",""9"",""2006"",""67250"",""13370"",""84273.387"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""24/09/2006"",""14410"",""0.04"",""1"",""24"",""9"",""2006"",""10770"",""1405"",""53793.871"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""23/09/2006"",""149470"",""0.44"",""7"",""23"",""9"",""2006"",""94740"",""47950"",""112335.323"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""23/09/2006"",""70"",""0"",""7"",""23"",""9"",""2006"",""36120"",""30830"",""58345.323"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""23/09/2006"",""38250"",""0.11"",""7"",""23"",""9"",""2006"",""13850"",""4250"",""29109.194"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""23/09/2006"",""159565"",""0.47"",""7"",""23"",""9"",""2006"",""89255"",""16935"",""83931.935"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""23/09/2006"",""34365"",""0.1"",""7"",""23"",""9"",""2006"",""10900"",""4865"",""53859.355"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""22/09/2006"",""294670"",""0.86"",""6"",""22"",""9"",""2006"",""81315"",""62220"",""111034.032"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""22/09/2006"",""93625"",""0.27"",""6"",""22"",""9"",""2006"",""44590"",""60920"",""58187.742"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""22/09/2006"",""76500"",""0.22"",""6"",""22"",""9"",""2006"",""12250"",""10440"",""28693.226"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""22/09/2006"",""214930"",""0.63"",""6"",""22"",""9"",""2006"",""33990"",""38250"",""83062.419"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""22/09/2006"",""107035"",""0.31"",""6"",""22"",""9"",""2006"",""8805"",""22960"",""53556.613"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""21/09/2006"",""260295"",""0.76"",""5"",""21"",""9"",""2006"",""31445"",""98740"",""108904.355"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""21/09/2006"",""114265"",""0.33"",""5"",""21"",""9"",""2006"",""25870"",""64240"",""57908.71"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""21/09/2006"",""71580"",""0.21"",""5"",""21"",""9"",""2006"",""6000"",""29630"",""27930.645"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""21/09/2006"",""229180"",""0.67"",""5"",""21"",""9"",""2006"",""21445"",""60760"",""81393.71"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""21/09/2006"",""91685"",""0.27"",""5"",""21"",""9"",""2006"",""9720"",""49235"",""52618.871"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""20/09/2006"",""113705"",""0.33"",""4"",""20"",""9"",""2006"",""42945"",""79000"",""110593.065"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""20/09/2006"",""96335"",""0.28"",""4"",""20"",""9"",""2006"",""29880"",""59985"",""59949.355"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""20/09/2006"",""49280"",""0.14"",""4"",""20"",""9"",""2006"",""7530"",""24240"",""28468.226"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""20/09/2006"",""174310"",""0.51"",""4"",""20"",""9"",""2006"",""28285"",""45340"",""83042.581"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""20/09/2006"",""28820"",""0.08"",""4"",""20"",""9"",""2006"",""11340"",""28440"",""54121.613"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""19/09/2006"",""150910"",""0.44"",""3"",""19"",""9"",""2006"",""56990"",""229860"",""113802.419"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""19/09/2006"",""91090"",""0.27"",""3"",""19"",""9"",""2006"",""53120"",""135315"",""61326.613"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""19/09/2006"",""51730"",""0.15"",""3"",""19"",""9"",""2006"",""6210"",""45000"",""30333.71"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""19/09/2006"",""145490"",""0.43"",""3"",""19"",""9"",""2006"",""14515"",""110775"",""87299.516"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""19/09/2006"",""47745"",""0.14"",""3"",""19"",""9"",""2006"",""6705"",""53990"",""58141.935"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""18/09/2006"",""156955"",""0.46"",""2"",""18"",""9"",""2006"",""62050"",""189560"",""112202.097"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""18/09/2006"",""124585"",""0.36"",""2"",""18"",""9"",""2006"",""44350"",""91415"",""62457.742"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""18/09/2006"",""54540"",""0.16"",""2"",""18"",""9"",""2006"",""8040"",""39510"",""29924.355"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""18/09/2006"",""123950"",""0.36"",""2"",""18"",""9"",""2006"",""22775"",""108505"",""84245"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""18/09/2006"",""65345"",""0.19"",""2"",""18"",""9"",""2006"",""15185"",""1505"",""54337.581"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""17/09/2006"",""103275"",""0.3"",""1"",""17"",""9"",""2006"",""20590"",""59500"",""114528.548"",""1"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""17/09/2006"",""33790"",""0.1"",""1"",""17"",""9"",""2006"",""20180"",""47805"",""62710.645"",""1"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""17/09/2006"",""15770"",""0.05"",""1"",""17"",""9"",""2006"",""1970"",""15330"",""30252.258"",""1"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""17/09/2006"",""67250"",""0.2"",""1"",""17"",""9"",""2006"",""13370"",""52770"",""86085.323"",""1"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""17/09/2006"",""10770"",""0.03"",""1"",""17"",""9"",""2006"",""1405"",""12780"",""56437.581"",""1"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""16/09/2006"",""94740"",""0.28"",""7"",""16"",""9"",""2006"",""47950"",""146170"",""112107.742"",""0"",""1"",""0"",""1"",""0"""
"Z0951001,""2"",""16/09/2006"",""36120"",""0.11"",""7"",""16"",""9"",""2006"",""30830"",""77005"",""59851.774"",""0"",""1"",""0"",""1"",""0"""
"Z1031001,""3"",""16/09/2006"",""13850"",""0.04"",""7"",""16"",""9"",""2006"",""4250"",""15730"",""29511.935"",""0"",""1"",""0"",""1"",""0"""
"Z1119001,""4"",""16/09/2006"",""89255"",""0.26"",""7"",""16"",""9"",""2006"",""16935"",""58260"",""81616.613"",""0"",""1"",""0"",""1"",""0"""
"Z1899001,""5"",""16/09/2006"",""10900"",""0.03"",""7"",""16"",""9"",""2006"",""4865"",""18470"",""54735.645"",""0"",""1"",""0"",""1"",""0"""
"Z0241002,""1"",""15/09/2006"",""81315"",""0.24"",""6"",""15"",""9"",""2006"",""62220"",""170405"",""108007.742"",""0"",""0"",""1"",""0"",""0"""
"Z0951001,""2"",""15/09/2006"",""44590"",""0.13"",""6"",""15"",""9"",""2006"",""60920"",""69535"",""58506.129"",""0"",""0"",""1"",""0"",""0"""
"Z1031001,""3"",""15/09/2006"",""12250"",""0.04"",""6"",""15"",""9"",""2006"",""10440"",""3230"",""27905"",""0"",""0"",""1"",""0"",""0"""
"Z1119001,""4"",""15/09/2006"",""33990"",""0.1"",""6"",""15"",""9"",""2006"",""38250"",""60915"",""79490.968"",""0"",""0"",""1"",""0"",""0"""
"Z1899001,""5"",""15/09/2006"",""8805"",""0.03"",""6"",""15"",""9"",""2006"",""22960"",""52440"",""54098.226"",""0"",""0"",""1"",""0"",""0"""
"Z0241002,""1"",""14/09/2006"",""31445"",""0.09"",""5"",""14"",""9"",""2006"",""98740"",""54265"",""109656.452"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""14/09/2006"",""25870"",""0.08"",""5"",""14"",""9"",""2006"",""64240"",""39870"",""58039.677"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""14/09/2006"",""6000"",""0.02"",""5"",""14"",""9"",""2006"",""29630"",""4810"",""27438.871"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""14/09/2006"",""21445"",""0.06"",""5"",""14"",""9"",""2006"",""60760"",""30170"",""81757.581"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""14/09/2006"",""9720"",""0.03"",""5"",""14"",""9"",""2006"",""49235"",""29245"",""53840.323"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""13/09/2006"",""42945"",""0.13"",""4"",""13"",""9"",""2006"",""79000"",""47445"",""110495.323"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""13/09/2006"",""29880"",""0.09"",""4"",""13"",""9"",""2006"",""59985"",""22265"",""60019.677"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""13/09/2006"",""7530"",""0.02"",""4"",""13"",""9"",""2006"",""24240"",""320"",""28125.161"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""13/09/2006"",""28285"",""0.08"",""4"",""13"",""9"",""2006"",""45340"",""20720"",""87228.387"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""13/09/2006"",""11340"",""0.03"",""4"",""13"",""9"",""2006"",""28440"",""2860"",""54887.903"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""12/09/2006"",""56990"",""0.17"",""3"",""12"",""9"",""2006"",""229860"",""83690"",""110638.871"",""0"",""0"",""0"",""0"",""0"""
"Z0951001,""2"",""12/09/2006"",""53120"",""0.16"",""3"",""12"",""9"",""2006"",""135315"",""28275"",""60105.161"",""0"",""0"",""0"",""0"",""0"""
"Z1031001,""3"",""12/09/2006"",""6210"",""0.02"",""3"",""12"",""9"",""2006"",""45000"",""16260"",""28725.645"",""0"",""0"",""0"",""0"",""0"""
"Z1119001,""4"",""12/09/2006"",""14515"",""0.04"",""3"",""12"",""9"",""2006"",""110775"",""51730"",""91266.613"",""0"",""0"",""0"",""0"",""0"""
"Z1899001,""5"",""12/09/2006"",""6705"",""0.02"",""3"",""12"",""9"",""2006"",""53990"",""20745"",""55712.258"",""0"",""0"",""0"",""0"",""0"""
"Z0241002,""1"",""11/09/2006"",""62050"",""0.18"",""2"",""11"",""9"",""2006"",""189560"",""152870"",""110060.161"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""11/09/2006"",""44350"",""0.13"",""2"",""11"",""9"",""2006"",""91415"",""48070"",""59456.613"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""11/09/2006"",""8040"",""0.02"",""2"",""11"",""9"",""2006"",""39510"",""41650"",""28344.677"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""11/09/2006"",""22775"",""0.07"",""2"",""11"",""9"",""2006"",""108505"",""105900"",""89471.774"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""11/09/2006"",""15185"",""0.04"",""2"",""11"",""9"",""2006"",""1505"",""58050"",""55226.774"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""10/09/2006"",""20590"",""0.06"",""1"",""10"",""9"",""2006"",""59500"",""53090"",""110014.355"",""1"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""10/09/2006"",""20180"",""0.06"",""1"",""10"",""9"",""2006"",""47805"",""920"",""59959.194"",""1"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""10/09/2006"",""1970"",""0.01"",""1"",""10"",""9"",""2006"",""15330"",""10235"",""28348.065"",""1"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""10/09/2006"",""13370"",""0.04"",""1"",""10"",""9"",""2006"",""52770"",""33290"",""88569.516"",""1"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""10/09/2006"",""1405"",""0"",""1"",""10"",""9"",""2006"",""12780"",""6190"",""55126.613"",""1"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""09/09/2006"",""47950"",""0.14"",""7"",""9"",""9"",""2006"",""146170"",""147840"",""107976.774"",""0"",""1"",""0"",""1"",""1"""
"Z0951001,""2"",""09/09/2006"",""30830"",""0.09"",""7"",""9"",""9"",""2006"",""77005"",""72285"",""59269.355"",""0"",""1"",""0"",""1"",""1"""
"Z1031001,""3"",""09/09/2006"",""4250"",""0.01"",""7"",""9"",""9"",""2006"",""15730"",""24375"",""28061.613"",""0"",""1"",""0"",""1"",""1"""
"Z1119001,""4"",""09/09/2006"",""16935"",""0.05"",""7"",""9"",""9"",""2006"",""58260"",""101270"",""87608.065"",""0"",""1"",""0"",""1"",""1"""
"Z1899001,""5"",""09/09/2006"",""4865"",""0.01"",""7"",""9"",""9"",""2006"",""18470"",""41070"",""54838.065"",""0"",""1"",""0"",""1"",""1"""
"Z0241002,""1"",""08/09/2006"",""62220"",""0.18"",""6"",""8"",""9"",""2006"",""170405"",""302180"",""105883.548"",""0"",""0"",""1"",""0"",""1"""
"Z0951001,""2"",""08/09/2006"",""60920"",""0.18"",""6"",""8"",""9"",""2006"",""69535"",""119040"",""58923.71"",""0"",""0"",""1"",""0"",""1"""
"Z1031001,""3"",""08/09/2006"",""10440"",""0.03"",""6"",""8"",""9"",""2006"",""3230"",""84500"",""27777.581"",""0"",""0"",""1"",""0"",""1"""
"Z1119001,""4"",""08/09/2006"",""38250"",""0.11"",""6"",""8"",""9"",""2006"",""60915"",""294105"",""86677.903"",""0"",""0"",""1"",""0"",""1"""
"Z1899001,""5"",""08/09/2006"",""22960"",""0.07"",""6"",""8"",""9"",""2006"",""52440"",""188855"",""54765.968"",""0"",""0"",""1"",""0"",""1"""
"Z0241002,""1"",""07/09/2006"",""98740"",""0.29"",""5"",""7"",""9"",""2006"",""54265"",""135150"",""102823.226"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""07/09/2006"",""64240"",""0.19"",""5"",""7"",""9"",""2006"",""39870"",""100200"",""58717.742"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""07/09/2006"",""29630"",""0.09"",""5"",""7"",""9"",""2006"",""4810"",""52880"",""27542.097"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""07/09/2006"",""60760"",""0.18"",""5"",""7"",""9"",""2006"",""30170"",""144835"",""84456.29"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""07/09/2006"",""49235"",""0.14"",""5"",""7"",""9"",""2006"",""29245"",""88355"",""54190.484"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""06/09/2006"",""79000"",""0.23"",""4"",""6"",""9"",""2006"",""47445"",""168715"",""103109.677"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""06/09/2006"",""59985"",""0.18"",""4"",""6"",""9"",""2006"",""22265"",""115825"",""58705.161"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""06/09/2006"",""24240"",""0.07"",""4"",""6"",""9"",""2006"",""320"",""44835"",""27707.258"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""06/09/2006"",""45340"",""0.13"",""4"",""6"",""9"",""2006"",""20720"",""175220"",""84994.839"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""06/09/2006"",""28440"",""0.08"",""4"",""6"",""9"",""2006"",""2860"",""96285"",""54354.516"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""05/09/2006"",""229860"",""0.67"",""3"",""5"",""9"",""2006"",""83690"",""207830"",""103750.645"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""05/09/2006"",""135315"",""0.4"",""3"",""5"",""9"",""2006"",""28275"",""103315"",""58736.774"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""05/09/2006"",""45000"",""0.13"",""3"",""5"",""9"",""2006"",""16260"",""76250"",""27835"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""05/09/2006"",""110775"",""0.32"",""3"",""5"",""9"",""2006"",""51730"",""181890"",""84367.419"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""05/09/2006"",""53990"",""0.16"",""3"",""5"",""9"",""2006"",""20745"",""76320"",""54500.484"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""04/09/2006"",""189560"",""0.55"",""2"",""4"",""9"",""2006"",""152870"",""240050"",""103622.258"",""0"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""04/09/2006"",""91415"",""0.27"",""2"",""4"",""9"",""2006"",""48070"",""123525"",""58639.516"",""0"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""04/09/2006"",""39510"",""0.12"",""2"",""4"",""9"",""2006"",""41650"",""103275"",""27803.065"",""0"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""04/09/2006"",""108505"",""0.32"",""2"",""4"",""9"",""2006"",""105900"",""219805"",""84362.097"",""0"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""04/09/2006"",""1505"",""0"",""2"",""4"",""9"",""2006"",""58050"",""183435"",""54572.419"",""0"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""03/09/2006"",""59500"",""0.17"",""1"",""3"",""9"",""2006"",""53090"",""74635"",""104119.355"",""1"",""0"",""0"",""0"",""1"""
"Z0951001,""2"",""03/09/2006"",""47805"",""0.14"",""1"",""3"",""9"",""2006"",""920"",""28070"",""59262.742"",""1"",""0"",""0"",""0"",""1"""
"Z1031001,""3"",""03/09/2006"",""15330"",""0.04"",""1"",""3"",""9"",""2006"",""10235"",""26035"",""27887.581"",""1"",""0"",""0"",""0"",""1"""
"Z1119001,""4"",""03/09/2006"",""52770"",""0.15"",""1"",""3"",""9"",""2006"",""33290"",""0"",""84179.839"",""1"",""0"",""0"",""0"",""1"""
"Z1899001,""5"",""03/09/2006"",""12780"",""0.04"",""1"",""3"",""9"",""2006"",""6190"",""46135"",""54773.387"",""1"",""0"",""0"",""0"",""1"""
"Z0241002,""1"",""02/09/2006"",""146170"",""0.43"",""7"",""2"",""9"",""2006"",""147840"",""116420"",""103697.419"",""0"",""1"",""0"",""1"",""1"""
"Z0951001,""2"",""02/09/2006"",""77005"",""0.23"",""7"",""2"",""9"",""2006"",""72285"",""71355"",""58616.613"",""0"",""1"",""0"",""1"",""1"""
