ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Out_of_Cash,Day_Cost
Z0276001,2007-09-28,107661.4015915877,0.0,19665874.315091074,0,0.0
Z0386002,2007-09-28,62826.467141576366,0.0,19772978.282795478,0,0.0
Z0646002,2007-09-28,130564.6513492785,0.0,19550836.9177047,0,0.0
Z1031001,2007-09-28,12894.9934160982,0.0,19892432.495543357,0,0.0
Z1524001,2007-09-28,93564.03019807524,0.0,19562534.023909196,0,0.0
Z0276001,2007-09-29,29895.188598922752,0.0,19635979.12649215,0,0.0
Z0386002,2007-09-29,38927.695934724296,0.0,19734050.586860754,0,0.0
Z0646002,2007-09-29,74254.85432668442,0.0,19476582.063378017,0,0.0
Z1031001,2007-09-29,13711.14922601579,0.0,19878721.34631734,0,0.0
Z1524001,2007-09-29,54547.299744266275,0.0,19507986.72416493,0,0.0
Z0276001,2007-09-30,28090.301661009955,0.0,19607888.82483114,0,0.0
Z0386002,2007-09-30,19818.81449639914,0.0,19714231.772364356,0,0.0
Z0646002,2007-09-30,24697.028701862204,0.0,19451885.034676157,0,0.0
Z1031001,2007-09-30,7869.08948732429,0.0,19870852.256830014,0,0.0
Z1524001,2007-09-30,21507.658230894773,0.0,19486479.065934036,0,0.0
Z0276001,2007-10-01,19524.422789638193,392111.1751688607,19980475.577210363,0,3921.111751688607
Z0386002,2007-10-01,53827.277268448226,285768.2276356444,19946172.722731553,0,2857.6822763564437
Z0646002,2007-10-01,77936.50496707529,548114.9653238431,19922063.495032925,0,5481.149653238431
Z1031001,2007-10-01,25982.569614435633,129147.74316998571,19974017.430385564,0,1291.477431699857
Z1524001,2007-10-01,76681.67374233856,513520.9340659641,19923318.32625766,0,5135.2093406596405
Z0276001,2007-10-02,30998.322709119977,0.0,19949477.254501242,0,0.0
Z0386002,2007-10-02,35161.118934614584,0.0,19911011.603796937,0,0.0
Z0646002,2007-10-02,37354.22779386168,0.0,19884709.267239064,0,0.0
Z1031001,2007-10-02,13193.073251975316,0.0,19960824.35713359,0,0.0
Z1524001,2007-10-02,37303.71834100774,0.0,19886014.607916653,0,0.0
Z0276001,2007-10-03,28252.166121688468,0.0,19921225.088379554,0,0.0
Z0386002,2007-10-03,20567.129443622987,0.0,19890444.474353313,0,0.0
Z0646002,2007-10-03,31460.67707565661,0.0,19853248.590163406,0,0.0
Z1031001,2007-10-03,8266.53812946665,0.0,19952557.819004122,0,0.0
Z1524001,2007-10-03,16354.899405860702,0.0,19869659.708510794,0,0.0
Z0276001,2007-10-04,29052.219636210375,0.0,19892172.868743345,0,0.0
Z0386002,2007-10-04,25296.068677849336,0.0,19865148.405675463,0,0.0
Z0646002,2007-10-04,26108.43961989523,0.0,19827140.15054351,0,0.0
Z1031001,2007-10-04,8717.782216124264,0.0,19943840.036787998,0,0.0
Z1524001,2007-10-04,16049.844035860002,0.0,19853609.864474934,0,0.0
Z0276001,2007-10-05,32349.91780540571,0.0,19859822.950937938,0,0.0
Z0386002,2007-10-05,25354.888205885167,0.0,19839793.517469577,0,0.0
Z0646002,2007-10-05,22961.200309898308,0.0,19804178.950233612,0,0.0
Z1031001,2007-10-05,6057.428277487008,0.0,19937782.60851051,0,0.0
Z1524001,2007-10-05,23783.39743198151,0.0,19829826.467042953,0,0.0
Z0276001,2007-10-06,33060.859304229794,0.0,19826762.091633707,0,0.0
Z0386002,2007-10-06,15195.916332283916,0.0,19824597.601137295,0,0.0
Z0646002,2007-10-06,11941.77811772602,0.0,19792237.172115885,0,0.0
Z1031001,2007-10-06,4972.377036388469,0.0,19932810.23147412,0,0.0
Z1524001,2007-10-06,18117.825018186755,0.0,19811708.642024767,0,0.0
Z0276001,2007-10-07,22537.100675284262,0.0,19804224.990958422,0,0.0
Z0386002,2007-10-07,14455.61655020878,0.0,19810141.98458709,0,0.0
Z0646002,2007-10-07,14056.970306202835,0.0,19778180.201809682,0,0.0
Z1031001,2007-10-07,4663.052656310258,0.0,19928147.17881781,0,0.0
Z1524001,2007-10-07,19817.932711459027,0.0,19791890.709313307,0,0.0
Z0276001,2007-10-08,66685.37454859297,195775.00904157758,19933314.62545141,0,1957.7500904157757
Z0386002,2007-10-08,32485.928530443263,189858.01541291177,19967514.071469557,0,1898.5801541291178
Z0646002,2007-10-08,28091.63755896032,221819.79819031805,19971908.36244104,0,2218.1979819031803
Z1031001,2007-10-08,8532.461756722194,71852.82118219137,19991467.53824328,0,718.5282118219137
Z1524001,2007-10-08,26620.113253181025,208109.29068669304,19973379.88674682,0,2081.0929068669307
Z0276001,2007-10-09,68372.69953696501,0.0,19864941.925914444,0,0.0
Z0386002,2007-10-09,57636.493973556775,0.0,19909877.577496,0,0.0
Z0646002,2007-10-09,54082.42878826763,0.0,19917825.933652773,0,0.0
Z1031001,2007-10-09,18016.806898714636,0.0,19973450.731344566,0,0.0
Z1524001,2007-10-09,25534.483860667937,0.0,19947845.402886152,0,0.0
Z0276001,2007-10-10,56174.01946570134,0.0,19808767.906448744,0,0.0
Z0386002,2007-10-10,69315.68228110668,0.0,19840561.895214893,0,0.0
Z0646002,2007-10-10,122094.28415401265,0.0,19795731.64949876,0,0.0
Z1031001,2007-10-10,31683.874206647422,0.0,19941766.85713792,0,0.0
Z1524001,2007-10-10,8557.843036313823,0.0,19939287.55984984,0,0.0
Z0276001,2007-10-11,74348.74889558727,0.0,19734419.15755316,0,0.0
Z0386002,2007-10-11,101879.69802325437,0.0,19738682.197191637,0,0.0
Z0646002,2007-10-11,137979.39465183517,0.0,19657752.254846927,0,0.0
Z1031001,2007-10-11,30788.56410579678,0.0,19910978.29303212,0,0.0
Z1524001,2007-10-11,69645.61591987779,0.0,19869641.943929963,0,0.0
Z0276001,2007-10-12,80498.8254965896,0.0,19653920.33205657,0,0.0
Z0386002,2007-10-12,155587.6317000474,0.0,19583094.56549159,0,0.0
Z0646002,2007-10-12,134034.78128566244,0.0,19523717.473561265,0,0.0
Z1031001,2007-10-12,71198.73359599536,0.0,19839779.559436124,0,0.0
Z1524001,2007-10-12,75256.77776219144,0.0,19794385.16616777,0,0.0
Z0276001,2007-10-13,28803.691404861653,0.0,19625116.64065171,0,0.0
Z0386002,2007-10-13,70212.3667695258,0.0,19512882.198722064,0,0.0
Z0646002,2007-10-13,66414.88547848654,0.0,19457302.58808278,0,0.0
Z1031001,2007-10-13,46710.315280149625,0.0,19793069.244155973,0,0.0
Z1524001,2007-10-13,68778.3536548957,0.0,19725606.812512875,0,0.0
Z0276001,2007-10-14,28846.715261053912,0.0,19596269.925390657,0,0.0
Z0386002,2007-10-14,35680.228192756396,0.0,19477201.970529307,0,0.0
Z0646002,2007-10-14,18837.712864739537,0.0,19438464.87521804,0,0.0
Z1031001,2007-10-14,15619.139812820054,0.0,19777450.104343154,0,0.0
Z1524001,2007-10-14,36921.60211530958,0.0,19688685.210397564,0,0.0
Z0276001,2007-10-15,17259.871685863913,403730.07460934296,19982740.128314137,0,4037.3007460934296
Z0386002,2007-10-15,68338.9091446158,522798.0294706933,19931661.090855382,0,5227.980294706933
Z0646002,2007-10-15,157812.7079955307,561535.1247819588,19842187.29200447,0,5615.351247819588
Z1031001,2007-10-15,96466.497994213,222549.89565684646,19903533.502005786,0,2225.4989565684646
Z1524001,2007-10-15,86534.73469587522,311314.7896024361,19913465.265304126,0,3113.147896024361
Z0276001,2007-10-16,50624.13096061593,0.0,19932115.99735352,0,0.0
Z0386002,2007-10-16,81940.1675420431,0.0,19849720.92331334,0,0.0
Z0646002,2007-10-16,176038.48614552847,0.0,19666148.80585894,0,0.0
Z1031001,2007-10-16,63791.20106619684,0.0,19839742.30093959,0,0.0
Z1524001,2007-10-16,91396.16180071115,0.0,19822069.103503413,0,0.0
Z0276001,2007-10-17,41852.439528990304,0.0,19890263.55782453,0,0.0
Z0386002,2007-10-17,52216.66621312745,0.0,19797504.25710021,0,0.0
Z0646002,2007-10-17,150529.6674559288,0.0,19515619.13840301,0,0.0
Z1031001,2007-10-17,48079.24068550557,0.0,19791663.060254086,0,0.0
Z1524001,2007-10-17,4827.135341630732,0.0,19817241.968161784,0,0.0
Z0276001,2007-10-18,41716.90999488961,0.0,19848546.64782964,0,0.0
Z0386002,2007-10-18,72011.74674540813,0.0,19725492.510354802,0,0.0
Z0646002,2007-10-18,156116.2664356355,0.0,19359502.871967375,0,0.0
Z1031001,2007-10-18,31136.540087552563,0.0,19760526.520166535,0,0.0
Z1524001,2007-10-18,42515.247894227556,0.0,19774726.720267557,0,0.0
Z0276001,2007-10-19,38808.20039872322,0.0,19809738.447430916,0,0.0
Z0386002,2007-10-19,65567.73484214753,0.0,19659924.775512654,0,0.0
Z0646002,2007-10-19,170387.13151802588,0.0,19189115.74044935,0,0.0
Z1031001,2007-10-19,37182.86727598296,0.0,19723343.65289055,0,0.0
Z1524001,2007-10-19,48944.892008835086,0.0,19725781.828258723,0,0.0
Z0276001,2007-10-20,34669.94196450738,0.0,19775068.50546641,0,0.0
Z0386002,2007-10-20,39994.04983684097,0.0,19619930.725675814,0,0.0
Z0646002,2007-10-20,60736.583977042086,0.0,19128379.156472307,0,0.0
Z1031001,2007-10-20,6479.215914560865,0.0,19716864.43697599,0,0.0
Z1524001,2007-10-20,27281.607020988242,0.0,19698500.221237734,0,0.0
Z0276001,2007-10-21,26380.86047023047,0.0,19748687.644996177,0,0.0
Z0386002,2007-10-21,17649.91919049047,0.0,19602280.806485325,0,0.0
Z0646002,2007-10-21,19557.440101961096,0.0,19108821.716370344,0,0.0
Z1031001,2007-10-21,4687.917765084856,0.0,19712176.519210905,0,0.0
Z1524001,2007-10-21,15292.297288854592,0.0,19683207.92394888,0,0.0
Z0276001,2007-10-22,61193.35956671163,251312.3550038226,19938806.64043329,0,2513.123550038226
Z0386002,2007-10-22,24255.381334920912,397719.1935146749,19975744.61866508,0,3977.191935146749
Z0646002,2007-10-22,52435.86816289559,891178.2836296558,19947564.131837104,0,8911.78283629656
Z1031001,2007-10-22,18465.81666680188,287823.48078909516,19981534.1833332,0,2878.2348078909517
Z1524001,2007-10-22,54742.36305751827,316792.0760511197,19945257.636942483,0,3167.9207605111974
Z0276001,2007-10-23,47768.4006890207,0.0,19891038.23974427,0,0.0
Z0386002,2007-10-23,26587.19908339078,0.0,19949157.41958169,0,0.0
Z0646002,2007-10-23,35202.62854856113,0.0,19912361.50328854,0,0.0
Z1031001,2007-10-23,15569.945555598455,0.0,19965964.237777602,0,0.0
Z1524001,2007-10-23,30718.02275403957,0.0,19914539.614188444,0,0.0
Z0276001,2007-10-24,30846.453243333195,0.0,19860191.786500935,0,0.0
Z0386002,2007-10-24,27706.701356120506,0.0,19921450.71822557,0,0.0
Z0646002,2007-10-24,36773.348881138314,0.0,19875588.154407404,0,0.0
Z1031001,2007-10-24,16011.935182100868,0.0,19949952.3025955,0,0.0
Z1524001,2007-10-24,28545.110351059353,0.0,19885994.503837384,0,0.0
Z0276001,2007-10-25,49025.54103818334,0.0,19811166.245462753,0,0.0
Z0386002,2007-10-25,40629.68581675415,0.0,19880821.032408815,0,0.0
Z0646002,2007-10-25,54404.2848623994,0.0,19821183.869545005,0,0.0
Z1031001,2007-10-25,22891.32973634747,0.0,19927060.97285915,0,0.0
Z1524001,2007-10-25,52083.881463038015,0.0,19833910.622374345,0,0.0
Z0276001,2007-10-26,53212.4678664489,0.0,19757953.777596302,0,0.0
Z0386002,2007-10-26,48823.33188826408,0.0,19831997.70052055,0,0.0
Z0646002,2007-10-26,82628.08060220093,0.0,19738555.788942803,0,0.0
Z1031001,2007-10-26,9959.800809843893,0.0,19917101.172049306,0,0.0
Z1524001,2007-10-26,93940.31227539002,0.0,19739970.310098954,0,0.0
Z0276001,2007-10-27,40239.65109876595,0.0,19717714.126497537,0,0.0
Z0386002,2007-10-27,45305.72773461038,0.0,19786691.97278594,0,0.0
Z0646002,2007-10-27,81839.9548606225,0.0,19656715.83408218,0,0.0
Z1031001,2007-10-27,15393.769783186037,0.0,19901707.40226612,0,0.0
Z1524001,2007-10-27,77063.28490980674,0.0,19662907.025189146,0,0.0
Z0276001,2007-10-28,29633.506140604044,0.0,19688080.620356932,0,0.0
Z0386002,2007-10-28,35314.10733353129,0.0,19751377.86545241,0,0.0
Z0646002,2007-10-28,46796.09248596348,0.0,19609919.741596214,0,0.0
Z1031001,2007-10-28,7548.579348325133,0.0,19894158.822917793,0,0.0
Z1524001,2007-10-28,90343.24826962774,0.0,19572563.776919518,0,0.0
Z0276001,2007-10-29,78279.61398134893,311919.3796430677,19921720.386018652,0,3119.193796430677
Z0386002,2007-10-29,76966.10793452778,248622.1345475912,19923033.892065473,0,2486.221345475912
Z0646002,2007-10-29,133020.39814276338,390080.2584037855,19866979.601857238,0,3900.8025840378555
Z1031001,2007-10-29,42289.14949630478,105841.17708220705,19957710.850503694,0,1058.4117708220706
Z1524001,2007-10-29,95681.22843310655,427436.22308048233,19904318.771566894,0,4274.362230804823
Z0276001,2007-10-30,56694.30080915805,0.0,19865026.085209493,0,0.0
Z0386002,2007-10-30,73177.24089392884,0.0,19849856.651171543,0,0.0
Z0646002,2007-10-30,118005.00610384063,0.0,19748974.595753398,0,0.0
Z1031001,2007-10-30,41252.86604810888,0.0,19916457.984455585,0,0.0
Z1524001,2007-10-30,65950.28972770786,0.0,19838368.481839187,0,0.0
Z0276001,2007-10-31,45088.19444142511,0.0,19819937.890768066,0,0.0
Z0386002,2007-10-31,40204.1589231121,0.0,19809652.49224843,0,0.0
Z0646002,2007-10-31,49439.09951450123,0.0,19699535.496238895,0,0.0
Z1031001,2007-10-31,20589.1386921993,0.0,19895868.845763385,0,0.0
Z1524001,2007-10-31,9907.687725874912,0.0,19828460.794113312,0,0.0
Z0276001,2007-11-01,33365.93070484168,0.0,19786571.960063223,0,0.0
Z0386002,2007-11-01,40801.35907482209,0.0,19768851.133173607,0,0.0
Z0646002,2007-11-01,38462.41363883755,0.0,19661073.082600057,0,0.0
Z1031001,2007-11-01,19230.1291798854,0.0,19876638.7165835,0,0.0
Z1524001,2007-11-01,26574.64240607068,0.0,19801886.15170724,0,0.0
Z0276001,2007-11-02,43730.62166958611,0.0,19742841.338393636,0,0.0
Z0386002,2007-11-02,47384.22198775697,0.0,19721466.91118585,0,0.0
Z0646002,2007-11-02,39508.541752464844,0.0,19621564.540847592,0,0.0
Z1031001,2007-11-02,7918.032103013407,0.0,19868720.68448049,0,0.0
Z1524001,2007-11-02,26890.501124124465,0.0,19774995.650583114,0,0.0
Z0276001,2007-11-03,25140.078350135147,0.0,19717701.2600435,0,0.0
Z0386002,2007-11-03,22457.56015547271,0.0,19699009.351030376,0,0.0
Z0646002,2007-11-03,24016.373027761063,0.0,19597548.16781983,0,0.0
Z1031001,2007-11-03,6039.521225954773,0.0,19862681.163254533,0,0.0
Z1524001,2007-11-03,19466.0791054187,0.0,19755529.571477696,0,0.0
Z0276001,2007-11-04,18106.42915164815,0.0,19699594.830891855,0,0.0
Z0386002,2007-11-04,14394.24991205729,0.0,19684615.10111832,0,0.0
Z0646002,2007-11-04,8972.289350813553,0.0,19588575.878469016,0,0.0
Z1031001,2007-11-04,4332.79786552206,0.0,19858348.36538901,0,0.0
Z1524001,2007-11-04,12317.039554758405,0.0,19743212.531922936,0,0.0
Z0276001,2007-11-05,44315.42381689536,300405.16910814494,19955684.576183103,0,3004.0516910814495
Z0386002,2007-11-05,19077.122361172274,315384.89888168126,19980922.877638828,0,3153.848988816813
Z0646002,2007-11-05,28404.261696253147,411424.1215309836,19971595.738303747,0,4114.241215309836
Z1031001,2007-11-05,9712.709358626336,141651.6346109882,19990287.290641375,0,1416.516346109882
Z1524001,2007-11-05,19995.568542439567,256787.46807706356,19980004.43145756,0,2567.8746807706357
Z0276001,2007-11-06,28151.728453770505,0.0,19927532.847729333,0,0.0
Z0386002,2007-11-06,16394.98724358674,0.0,19964527.890395243,0,0.0
Z0646002,2007-11-06,21662.83125513446,0.0,19949932.907048613,0,0.0
Z1031001,2007-11-06,10253.432644147024,0.0,19980033.857997227,0,0.0
Z1524001,2007-11-06,18287.824409693992,0.0,19961716.607047867,0,0.0
Z0276001,2007-11-07,53081.1779328578,0.0,19874451.669796474,0,0.0
Z0386002,2007-11-07,11957.304623399034,0.0,19952570.585771844,0,0.0
Z0646002,2007-11-07,28511.090765042747,0.0,19921421.81628357,0,0.0
Z1031001,2007-11-07,9448.274524596172,0.0,19970585.583472632,0,0.0
Z1524001,2007-11-07,6001.122012702499,0.0,19955715.485035166,0,0.0
Z0276001,2007-11-08,73080.37503385053,0.0,19801371.294762623,0,0.0
Z0386002,2007-11-08,22104.44468713469,0.0,19930466.14108471,0,0.0
Z0646002,2007-11-08,28587.164888275813,0.0,19892834.65139529,0,0.0
Z1031001,2007-11-08,12880.350206677706,0.0,19957705.233265955,0,0.0
Z1524001,2007-11-08,21409.778613127284,0.0,19934305.70642204,0,0.0
Z0276001,2007-11-09,58469.80487944221,0.0,19742901.48988318,0,0.0
Z0386002,2007-11-09,52206.32120887854,0.0,19878259.81987583,0,0.0
Z0646002,2007-11-09,108534.11543774998,0.0,19784300.53595754,0,0.0
Z1031001,2007-11-09,14054.16106057941,0.0,19943651.072205376,0,0.0
Z1524001,2007-11-09,41696.341820178306,0.0,19892609.36460186,0,0.0
Z0276001,2007-11-10,45508.26310201974,0.0,19697393.22678116,0,0.0
Z0386002,2007-11-10,46482.281676147286,0.0,19831777.53819968,0,0.0
Z0646002,2007-11-10,69467.94561664389,0.0,19714832.590340897,0,0.0
Z1031001,2007-11-10,21009.037658723355,0.0,19922642.03454665,0,0.0
Z1524001,2007-11-10,47691.37241313532,0.0,19844917.992188726,0,0.0
Z0276001,2007-11-11,32239.25448425632,0.0,19665153.972296905,0,0.0
Z0386002,2007-11-11,30024.749978446365,0.0,19801752.788221236,0,0.0
Z0646002,2007-11-11,52610.63151789275,0.0,19662221.958823003,0,0.0
Z1031001,2007-11-11,14444.514654328923,0.0,19908197.519892324,0,0.0
Z1524001,2007-11-11,37843.0949398988,0.0,19807074.897248827,0,0.0
Z0276001,2007-11-12,94224.18564332846,334846.0277030952,19905775.81435667,0,3348.4602770309525
Z0386002,2007-11-12,73607.8555686245,198247.21177876368,19926392.144431375,0,1982.4721177876368
Z0646002,2007-11-12,142815.96083731324,337778.0411769971,19857184.039162688,0,3377.780411769971
Z1031001,2007-11-12,80414.56919639106,91802.48010767624,19919585.43080361,0,918.0248010767624
Z1524001,2007-11-12,87951.7824036088,192925.10275117308,19912048.21759639,0,1929.2510275117309
Z0276001,2007-11-13,67570.37493436334,0.0,19838205.439422306,0,0.0
Z0386002,2007-11-13,71600.87240908413,0.0,19854791.272022292,0,0.0
Z0646002,2007-11-13,138891.968241355,0.0,19718292.07092133,0,0.0
Z1031001,2007-11-13,56675.567384569105,0.0,19862909.863419037,0,0.0
Z1524001,2007-11-13,55225.625452575936,0.0,19856822.592143815,0,0.0
Z0276001,2007-11-14,63415.89685439848,0.0,19774789.54256791,0,0.0
Z0386002,2007-11-14,91093.87288666211,0.0,19763697.39913563,0,0.0
Z0646002,2007-11-14,131628.96736169554,0.0,19586663.103559636,0,0.0
Z1031001,2007-11-14,59444.9371242306,0.0,19803464.926294807,0,0.0
Z1524001,2007-11-14,46014.81457094923,0.0,19810807.777572867,0,0.0
Z0276001,2007-11-15,65724.16176146122,0.0,19709065.380806446,0,0.0
Z0386002,2007-11-15,111770.7440166682,0.0,19651926.65511896,0,0.0
Z0646002,2007-11-15,127963.01183166458,0.0,19458700.091727972,0,0.0
Z1031001,2007-11-15,59388.13859275127,0.0,19744076.787702058,0,0.0
Z1524001,2007-11-15,76095.90159331492,0.0,19734711.87597955,0,0.0
Z0276001,2007-11-16,94976.40855964056,0.0,19614088.972246807,0,0.0
Z0386002,2007-11-16,114023.26176097806,0.0,19537903.39335798,0,0.0
Z0646002,2007-11-16,158759.37891407416,0.0,19299940.7128139,0,0.0
Z1031001,2007-11-16,96932.5461362378,0.0,19647144.24156582,0,0.0
Z1524001,2007-11-16,98161.36711116912,0.0,19636550.50886838,0,0.0
Z0276001,2007-11-17,43896.09627757429,0.0,19570192.87596923,0,0.0
Z0386002,2007-11-17,99839.57741112872,0.0,19438063.81594685,0,0.0
Z0646002,2007-11-17,82537.71688891902,0.0,19217402.99592498,0,0.0
Z1031001,2007-11-17,40434.51242814976,0.0,19606709.72913767,0,0.0
Z1524001,2007-11-17,74595.00841751511,0.0,19561955.500450864,0,0.0
Z0276001,2007-11-18,31892.0162994754,0.0,19538300.859669756,0,0.0
Z0386002,2007-11-18,57013.035338524765,0.0,19381050.780608326,0,0.0
Z0646002,2007-11-18,49338.24015289616,0.0,19168064.755772084,0,0.0
Z1031001,2007-11-18,21566.002980301408,0.0,19585143.726157367,0,0.0
Z1524001,2007-11-18,34727.172606229586,0.0,19527228.327844635,0,0.0
Z0276001,2007-11-19,67518.62842769377,461699.14033024386,19932481.371572305,0,4616.991403302439
Z0386002,2007-11-19,122465.59943184115,618949.2193916738,19877534.400568157,0,6189.492193916738
Z0646002,2007-11-19,185584.1755164264,831935.244227916,19814415.824483573,0,8319.35244227916
Z1031001,2007-11-19,80838.184469682,414856.27384263277,19919161.81553032,0,4148.562738426328
Z1524001,2007-11-19,111082.96700663281,472771.67215536535,19888917.03299337,0,4727.716721553654
Z0276001,2007-11-20,43215.53832485667,0.0,19889265.83324745,0,0.0
Z0386002,2007-11-20,78553.5591444461,0.0,19798980.841423713,0,0.0
Z0646002,2007-11-20,66255.97765727645,0.0,19748159.846826296,0,0.0
Z1031001,2007-11-20,36533.36125661305,0.0,19882628.454273704,0,0.0
Z1524001,2007-11-20,46667.226738029225,0.0,19842249.80625534,0,0.0
Z0276001,2007-11-21,48916.642656749114,0.0,19840349.190590702,0,0.0
Z0386002,2007-11-21,39802.78905770942,0.0,19759178.052366003,0,0.0
Z0646002,2007-11-21,38372.943566235546,0.0,19709786.90326006,0,0.0
Z1031001,2007-11-21,37347.241795214,0.0,19845281.21247849,0,0.0
Z1524001,2007-11-21,40001.4462706219,0.0,19802248.35998472,0,0.0
Z0276001,2007-11-22,45191.20875336468,0.0,19795157.981837336,0,0.0
Z0386002,2007-11-22,31779.744238834737,0.0,19727398.30812717,0,0.0
Z0646002,2007-11-22,29496.497718385875,0.0,19680290.405541673,0,0.0
Z1031001,2007-11-22,14958.351552329088,0.0,19830322.86092616,0,0.0
Z1524001,2007-11-22,35312.37301069537,0.0,19766935.986974023,0,0.0
Z0276001,2007-11-23,56872.27407334556,0.0,19738285.707763992,0,0.0
Z0386002,2007-11-23,45996.058332990346,0.0,19681402.249794178,0,0.0
Z0646002,2007-11-23,47472.629792993794,0.0,19632817.77574868,0,0.0
Z1031001,2007-11-23,17219.009975583915,0.0,19813103.850950576,0,0.0
Z1524001,2007-11-23,43906.24684135257,0.0,19723029.74013267,0,0.0
Z0276001,2007-11-24,50695.74998662588,0.0,19687589.957777366,0,0.0
Z0386002,2007-11-24,32634.691357657284,0.0,19648767.55843652,0,0.0
Z0646002,2007-11-24,51720.24568744426,0.0,19581097.530061238,0,0.0
Z1031001,2007-11-24,23635.470454470586,0.0,19789468.380496107,0,0.0
Z1524001,2007-11-24,62497.125166407524,0.0,19660532.614966262,0,0.0
Z0276001,2007-11-25,34353.70716617503,0.0,19653236.25061119,0,0.0
Z0386002,2007-11-25,26159.239523537562,0.0,19622608.318912983,0,0.0
Z0646002,2007-11-25,42948.98573140552,0.0,19538148.544329833,0,0.0
Z1031001,2007-11-25,8612.68475163656,0.0,19780855.69574447,0,0.0
Z1524001,2007-11-25,28701.053825312294,0.0,19631831.56114095,0,0.0
Z0276001,2007-11-26,86279.0098446697,346763.74938881025,19913720.99015533,0,3467.6374938881027
Z0386002,2007-11-26,64748.553182397474,377391.68108701706,19935251.446817603,0,3773.9168108701706
Z0646002,2007-11-26,134750.48291480122,461851.45567016676,19865249.5170852,0,4618.514556701668
Z1031001,2007-11-26,18083.981100998368,219144.30425553024,19981916.018899,0,2191.4430425553023
Z1524001,2007-11-26,128330.81864792584,368168.43885904923,19871669.181352075,0,3681.6843885904923
Z0276001,2007-11-27,66690.19697946226,0.0,19847030.79317587,0,0.0
Z0386002,2007-11-27,47026.08373779132,0.0,19888225.363079812,0,0.0
Z0646002,2007-11-27,105393.09251724787,0.0,19759856.42456795,0,0.0
Z1031001,2007-11-27,19122.227737501555,0.0,19962793.7911615,0,0.0
Z1524001,2007-11-27,87070.06817052714,0.0,19784599.113181546,0,0.0
Z0276001,2007-11-28,74532.08889342949,0.0,19772498.70428244,0,0.0
Z0386002,2007-11-28,62918.956987260564,0.0,19825306.40609255,0,0.0
Z0646002,2007-11-28,110465.25091617182,0.0,19649391.173651777,0,0.0
Z1031001,2007-11-28,25476.339020087667,0.0,19937317.45214141,0,0.0
Z1524001,2007-11-28,55037.830183907165,0.0,19729561.282997638,0,0.0
Z0276001,2007-11-29,77758.54872778547,0.0,19694740.155554656,0,0.0
Z0386002,2007-11-29,65678.1079321702,0.0,19759628.29816038,0,0.0
Z0646002,2007-11-29,113581.18958548633,0.0,19535809.984066293,0,0.0
Z1031001,2007-11-29,24808.432183570083,0.0,19912509.01995784,0,0.0
Z1524001,2007-11-29,81524.89981821245,0.0,19648036.383179426,0,0.0
Z0276001,2007-11-30,87226.21408311154,0.0,19607513.941471543,0,0.0
Z0386002,2007-11-30,59864.36688888235,0.0,19699763.9312715,0,0.0
Z0646002,2007-11-30,57640.88913044973,0.0,19478169.09493584,0,0.0
Z1031001,2007-11-30,27495.59763438386,0.0,19885013.422323458,0,0.0
Z1524001,2007-11-30,54765.57233046074,0.0,19593270.810848966,0,0.0
Z0276001,2007-12-01,52272.387541718344,0.0,19555241.553929824,0,0.0
Z0386002,2007-12-01,44999.84107531685,0.0,19654764.090196185,0,0.0
Z0646002,2007-12-01,34162.901570334114,0.0,19444006.193365507,0,0.0
Z1031001,2007-12-01,10246.272376576555,0.0,19874767.14994688,0,0.0
Z1524001,2007-12-01,32581.350075202557,0.0,19560689.460773762,0,0.0
Z0276001,2007-12-02,39806.32252144951,0.0,19515435.231408376,0,0.0
Z0386002,2007-12-02,17776.587636870972,0.0,19636987.502559315,0,0.0
Z0646002,2007-12-02,21316.151309844376,0.0,19422690.042055663,0,0.0
Z1031001,2007-12-02,6900.515679773331,0.0,19867866.634267107,0,0.0
Z1524001,2007-12-02,19649.011065436665,0.0,19541040.449708324,0,0.0
Z0276001,2007-12-03,41929.18745251489,484564.76859162375,19958070.812547486,0,4845.647685916238
Z0386002,2007-12-03,38649.70383783889,363012.4974406846,19961350.296162162,0,3630.124974406846
Z0646002,2007-12-03,47344.63728742009,577309.9579443373,19952655.36271258,0,5773.099579443373
Z1031001,2007-12-03,21811.49065599718,132133.36573289335,19978188.509344004,0,1321.3336573289334
Z1524001,2007-12-03,27345.570149021147,458959.5502916761,19972654.42985098,0,4589.595502916761
Z0276001,2007-12-04,29946.35253043458,0.0,19928124.46001705,0,0.0
Z0386002,2007-12-04,23095.12673966933,0.0,19938255.169422492,0,0.0
Z0646002,2007-12-04,40732.648603357164,0.0,19911922.714109223,0,0.0
Z1031001,2007-12-04,12732.553337697313,0.0,19965455.956006307,0,0.0
Z1524001,2007-12-04,16605.71585788707,0.0,19956048.713993095,0,0.0
Z0276001,2007-12-05,41020.713714049525,0.0,19887103.746303003,0,0.0
Z0386002,2007-12-05,12746.64371087237,0.0,19925508.52571162,0,0.0
Z0646002,2007-12-05,27786.32177811239,0.0,19884136.392331112,0,0.0
Z1031001,2007-12-05,11914.387603658937,0.0,19953541.568402648,0,0.0
Z1524001,2007-12-05,10359.866630517467,0.0,19945688.847362578,0,0.0
Z0276001,2007-12-06,46997.29741247093,0.0,19840106.448890533,0,0.0
Z0386002,2007-12-06,13662.863284456167,0.0,19911845.66242716,0,0.0
