Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
XGBoost,Z0386002,2006-10-07,21028.84546371083,0.0,10026.567,0,0,0.0
XGBoost,Z0386002,2006-10-08,10026.567366747531,0.0,0.0,0,0,0.0
XGBoost,Z0646002,2006-10-02,46922.89174744844,168263.75,121340.86,1,0,1682.6375
XGBoost,Z0646002,2006-10-03,24518.941292414966,0.0,96821.915,0,0,0.0
XGBoost,Z0646002,2006-10-04,22747.548164859574,0.0,74074.367,0,0,0.0
XGBoost,Z0646002,2006-10-05,17199.16187651135,0.0,56875.205,0,0,0.0
XGBoost,Z0646002,2006-10-06,21670.12972712231,0.0,35205.075,0,0,0.0
XGBoost,Z0646002,2006-10-07,15815.206142842153,0.0,19389.869,0,0,0.0
XGBoost,Z0646002,2006-10-08,19389.869044926607,0.0,0.0,0,0,0.0
XGBoost,Z1031001,2006-10-02,11874.2871705813,58877.02,47002.733,1,0,588.7701999999999
XGBoost,Z1031001,2006-10-03,9019.438149676793,0.0,37983.295,0,0,0.0
XGBoost,Z1031001,2006-10-04,7796.313921451785,0.0,30186.981,0,0,0.0
XGBoost,Z1031001,2006-10-05,9399.105850223948,0.0,20787.875,0,0,0.0
XGBoost,Z1031001,2006-10-06,6751.544803172645,0.0,14036.33,0,0,0.0
XGBoost,Z1031001,2006-10-07,7112.8168321370285,0.0,6923.5134,0,0,0.0
XGBoost,Z1031001,2006-10-08,6923.513358613934,0.0,0.0,0,0,0.0
