Model,ATM,Date,Predicted_Withdrawal,Refill_Amount,Stock,Refilled,Out_of_Cash,Day_Cost
LSTM,Z0646002,2006-10-30,116298.6530900196,357763.52,241464.87,1,0,3577.6352
LSTM,Z0646002,2006-10-31,70182.68319274423,0.0,171282.19,0,0,0.0
LSTM,Z0646002,2006-11-01,78931.15854870764,0.0,92351.028,0,0,0.0
LSTM,Z0646002,2006-11-02,21259.175844162975,0.0,71091.852,0,0,0.0
LSTM,Z0646002,2006-11-03,28136.200143634083,0.0,42955.652,0,0,0.0
LSTM,Z0646002,2006-11-04,32481.959135434863,0.0,10473.693,0,0,0.0
LSTM,Z0646002,2006-11-05,10473.693018632684,0.0,0.0,0,0,0.0
LSTM,Z1031001,2006-10-30,11583.202099903567,404259.08,392675.88,1,0,4042.5908000000004
LSTM,Z1031001,2006-10-31,22464.02216291339,0.0,370211.86,0,0,0.0
LSTM,Z1031001,2006-11-01,3706.2766743644524,0.0,366505.58,0,0,0.0
LSTM,Z1031001,2006-11-02,225993.5577137379,0.0,140512.02,0,0,0.0
LSTM,Z1031001,2006-11-03,133450.62860605476,0.0,7061.393,0,0,0.0
LSTM,Z1031001,2006-11-04,4082.99489391133,0.0,2978.3981,0,0,0.0
LSTM,Z1031001,2006-11-05,2978.398148421717,0.0,0.0,0,0,0.0
LSTM,Z1524001,2006-10-30,81751.3234084284,284556.13,202804.81,1,0,2845.5613000000003
LSTM,Z1524001,2006-10-31,23544.269376886543,0.0,179260.54,0,0,0.0
LSTM,Z1524001,2006-11-01,82310.68549764145,0.0,96949.853,0,0,0.0
LSTM,Z1524001,2006-11-02,25740.96746503171,0.0,71208.885,0,0,0.0
LSTM,Z1524001,2006-11-03,36873.727168638135,0.0,34335.158,0,0,0.0
LSTM,Z1524001,2006-11-04,24036.194868857987,0.0,10298.963,0,0,0.0
LSTM,Z1524001,2006-11-05,10298.963306631034,0.0,0.0,0,0,0.0
LSTM,Z0276001,2006-11-06,98931.50080714874,381770.2,282838.7,1,0,3817.702
